CustomerId,total_amount,avg_amount,transaction_count,std_amount,avg_hour,avg_day,is_high_risk
CustomerId_2002,5500.0,2750.0,2,3181.9805153394636,16.0,2.0,0
CustomerId_2003,92574.0,6171.6,15,11944.158170419547,16.466666666666665,26.933333333333334,0
CustomerId_2004,1500.0,750.0,2,353.5533905932738,13.0,13.5,1
CustomerId_2006,720830.0,9611.066666666668,75,39290.24859466571,11.386666666666667,11.106666666666667,1
CustomerId_2007,500.0,500.0,1,,7.0,19.0,1
CustomerId_2008,500.0,500.0,1,,3.0,23.0,1
CustomerId_2009,65000.0,4333.333333333333,15,5948.189000103509,11.866666666666667,16.133333333333333,0
CustomerId_2012,45500.0,2676.470588235294,17,4558.444006972761,13.588235294117647,16.058823529411764,1
CustomerId_2013,351506.0,2407.5753424657532,146,7176.15944719219,11.76027397260274,19.10958904109589,0
CustomerId_2014,20000.0,3333.3333333333335,6,7814.516406449389,16.0,11.0,0
CustomerId_2015,40000.0,4000.0,10,6182.41233033047,12.7,4.5,0
CustomerId_2016,14778.0,985.2,15,1605.44961214697,10.066666666666666,15.333333333333334,1
CustomerId_2017,119965.0,1411.3529411764705,85,5519.083148723256,12.576470588235294,21.823529411764707,0
CustomerId_2018,30000.0,3333.3333333333335,9,7262.9195231669755,6.888888888888889,3.7777777777777777,0
CustomerId_2019,2000.0,2000.0,1,,10.0,20.0,1
CustomerId_2020,15000.0,3000.0,5,6745.368781616021,19.0,1.0,0
CustomerId_2022,1425.0,356.25,4,498.48729505708906,9.25,20.0,1
CustomerId_2025,19000.0,3166.6666666666665,6,7626.707459098367,17.0,11.0,0
CustomerId_2029,1000.0,1000.0,1,,7.0,10.0,0
CustomerId_2030,2000.0,2000.0,1,,13.0,25.0,0
CustomerId_2032,239000.0,3567.1641791044776,67,5660.131384589817,11.835820895522389,15.477611940298507,0
CustomerId_2033,105350.0,1386.1842105263158,76,2070.821595151878,15.592105263157896,15.131578947368421,0
CustomerId_2034,54000.0,3600.0,15,4781.661396866753,16.8,21.533333333333335,0
CustomerId_2035,21680.0,2168.0,10,3449.0443120764144,12.0,16.1,0
CustomerId_2036,50000.0,50000.0,1,,5.0,19.0,1
CustomerId_2039,500.0,500.0,1,,16.0,18.0,1
CustomerId_2040,150000.0,150000.0,1,,9.0,12.0,0
CustomerId_2041,30480.0,4354.285714285715,7,4444.692929561641,11.142857142857142,3.5714285714285716,0
CustomerId_2042,90000.0,4500.0,20,7236.602866858979,11.4,13.5,0
CustomerId_2046,5000.0,5000.0,1,,7.0,25.0,1
CustomerId_2048,-1000.0,-1000.0,1,,16.0,26.0,0
CustomerId_2049,1000.0,1000.0,1,,10.0,9.0,1
CustomerId_2051,310200.0,5085.245901639344,61,6138.344947013371,12.131147540983607,15.80327868852459,0
CustomerId_2052,278224.0,1412.3045685279187,197,4230.456330457459,12.532994923857869,18.16751269035533,0
CustomerId_2053,1000.0,1000.0,1,,19.0,28.0,0
CustomerId_2054,4880.0,610.0,8,1196.9365659286807,19.875,29.25,0
CustomerId_2055,34590.0,2882.5,12,4208.811373988882,8.5,16.25,0
CustomerId_2056,42875.0,2143.75,20,4503.141264717331,12.65,19.15,1
CustomerId_2057,19000.0,3166.6666666666665,6,7626.707459098367,19.0,21.0,1
CustomerId_2059,1100.0,1100.0,1,,7.0,1.0,1
CustomerId_2061,40000.0,2857.1428571428573,14,5263.914057884229,15.714285714285714,13.0,0
CustomerId_2062,44405.0,2612.0588235294117,17,5590.863377764076,12.117647058823529,15.235294117647058,0
CustomerId_2063,100000.0,4166.666666666667,24,5952.103513203047,10.083333333333334,18.0,0
CustomerId_2064,81095.0,2027.375,40,2984.4223741037868,15.025,15.5,0
CustomerId_2065,6900.0,985.7142857142857,7,837.015673745264,8.142857142857142,13.142857142857142,0
CustomerId_2067,2000.0,2000.0,1,,9.0,13.0,0
CustomerId_2068,297838.0,2502.840336134454,119,4999.861459069105,13.184873949579831,16.210084033613445,0
CustomerId_2069,235515.0,4710.3,50,5492.1125605317875,15.64,16.56,0
CustomerId_2071,10000.0,10000.0,1,,22.0,31.0,0
CustomerId_2072,141000.0,4147.058823529412,34,7028.652842779598,13.411764705882353,17.38235294117647,0
CustomerId_2073,1000.0,1000.0,1,,5.0,5.0,1
CustomerId_2074,19000.0,3166.6666666666665,6,7626.707459098367,19.0,21.0,1
CustomerId_2075,12860.0,1837.142857142857,7,2096.9876353610534,15.285714285714286,16.857142857142858,0
CustomerId_2076,1500.0,1500.0,1,,11.0,26.0,1
CustomerId_2078,59930.0,7491.25,8,12771.07383056391,9.375,24.125,0
CustomerId_2081,4000.0,4000.0,1,,12.0,23.0,1
CustomerId_2083,1000.0,1000.0,1,,20.0,15.0,0
CustomerId_2085,5000.0,5000.0,1,,13.0,4.0,1
CustomerId_2086,51480.0,17160.0,3,15311.329138908875,17.333333333333332,14.333333333333334,0
CustomerId_2089,9920.0,1653.3333333333333,6,1385.7945975744985,16.0,19.0,1
CustomerId_2093,162000.0,6480.0,25,9691.577099041553,8.12,9.56,0
CustomerId_2094,492544.6,3157.337179487179,156,7646.634548806151,11.01923076923077,18.544871794871796,0
CustomerId_2095,10000.0,10000.0,1,,10.0,10.0,0
CustomerId_2097,100000.0,33333.333333333336,3,57951.12883571236,17.0,16.0,0
CustomerId_2098,10000.0,10000.0,1,,18.0,30.0,1
CustomerId_2099,20000.0,4000.0,5,6558.963332722634,11.0,16.0,1
CustomerId_2101,500.0,500.0,1,,3.0,26.0,1
CustomerId_2102,39000.0,5571.428571428572,7,9431.456989902512,14.571428571428571,21.0,1
CustomerId_2103,19000.0,3166.6666666666665,6,7626.707459098367,13.0,21.0,1
CustomerId_2104,19000.0,3166.6666666666665,6,7626.707459098367,19.0,7.0,1
CustomerId_2105,1000.0,1000.0,1,,14.0,24.0,0
CustomerId_2106,50000.0,3571.4285714285716,14,8741.715073003834,15.928571428571429,13.714285714285714,0
CustomerId_2107,40000.0,5714.285714285715,7,8385.787295861286,10.428571428571429,1.0,0
CustomerId_2108,40500.0,20250.0,2,353.5533905932738,6.0,12.0,0
CustomerId_2109,1000.0,333.3333333333333,3,1154.7005383792516,7.0,6.666666666666667,1
CustomerId_2110,1000.0,1000.0,1,,8.0,15.0,1
CustomerId_2111,247368.0,2228.5405405405404,111,5759.448196081073,12.198198198198199,15.72072072072072,0
CustomerId_2115,2000.0,2000.0,1,,5.0,18.0,0
CustomerId_2116,2000.0,2000.0,1,,19.0,20.0,1
CustomerId_2117,50000.0,3571.4285714285716,14,7303.4689936125105,13.214285714285714,13.5,0
CustomerId_2120,20000.0,4000.0,5,6745.368781616021,16.0,25.0,0
CustomerId_2122,500.0,500.0,1,,17.0,4.0,0
CustomerId_2123,2500.0,625.0,4,1250.0,5.75,6.0,1
CustomerId_2126,10300.0,572.2222222222222,18,1221.61563973364,11.555555555555555,28.61111111111111,0
CustomerId_2127,18650.0,2072.222222222222,9,2510.496852108053,13.333333333333334,4.666666666666667,0
CustomerId_2130,103476.0,3568.137931034483,29,7623.147548862224,13.206896551724139,21.413793103448278,0
CustomerId_2133,59800.0,6644.444444444444,9,8477.633972859277,11.0,17.0,0
CustomerId_2134,80000.0,4705.882352941177,17,6026.137920367747,15.647058823529411,18.764705882352942,0
CustomerId_2135,131300.04,1601.22,82,3904.8436248748717,9.182926829268293,14.621951219512194,0
CustomerId_2136,950.0,475.0,2,742.4621202458749,17.0,14.0,1
CustomerId_2137,164000.0,4100.0,40,5648.008498577175,9.025,15.325,0
CustomerId_2138,80000.0,5714.285714285715,14,6591.7030766372845,11.428571428571429,11.5,0
CustomerId_2139,1000.0,1000.0,1,,9.0,22.0,1
CustomerId_2140,50000.0,3846.153846153846,13,8060.667402539258,14.0,14.076923076923077,0
CustomerId_2141,10000.0,10000.0,1,,12.0,11.0,1
CustomerId_2142,125700.0,4489.285714285715,28,7006.575709617586,10.928571428571429,15.964285714285714,0
CustomerId_2143,500000.0,500000.0,1,,9.0,21.0,1
CustomerId_2144,17000.0,4250.0,4,6652.0673478250355,12.0,20.0,1
CustomerId_2145,70000.0,3684.2105263157896,19,7318.565672915146,9.368421052631579,14.210526315789474,0
CustomerId_2147,10000.0,10000.0,1,,15.0,11.0,0
CustomerId_2148,9000.0,3000.0,3,13892.443989449805,14.666666666666666,6.333333333333333,0
CustomerId_2149,40000.0,4444.444444444444,9,6463.573143221772,12.444444444444445,14.333333333333334,0
CustomerId_2150,24137.0,965.48,25,1373.363544975134,7.72,18.84,0
CustomerId_2151,6000.0,6000.0,1,,4.0,25.0,1
CustomerId_2152,-50.0,-16.666666666666668,3,1000.4165798972613,6.0,16.0,0
CustomerId_2153,500.0,500.0,1,,6.0,12.0,0
CustomerId_2154,307922.0,2424.582677165354,127,4658.105922451411,13.913385826771654,14.149606299212598,0
CustomerId_2155,19000.0,3800.0,5,6685.805860178712,17.2,30.0,1
CustomerId_2156,4060.0,507.5,8,470.5847426340977,15.75,14.5,1
CustomerId_2157,1000.0,1000.0,1,,5.0,3.0,1
CustomerId_2158,225000.0,75000.0,3,108512.67207105353,7.333333333333333,20.0,1
CustomerId_2159,4000.0,1333.3333333333333,3,577.3502691896257,13.0,8.0,0
CustomerId_2165,3750.0,1250.0,3,3269.174207655505,1.0,20.0,1
CustomerId_2166,50000.0,50000.0,1,,6.0,3.0,1
CustomerId_2167,40000.0,4000.0,10,6164.414002968976,11.1,19.1,0
CustomerId_2169,127000.0,31750.0,4,46176.29261861546,8.5,13.0,0
CustomerId_2170,4000.0,2000.0,2,0.0,14.0,29.0,0
CustomerId_2171,60000.0,3529.4117647058824,17,7381.290936032324,12.705882352941176,14.294117647058824,0
CustomerId_2172,8990.0,998.8888888888889,9,1759.0423136215657,20.0,11.0,0
CustomerId_2173,39000.0,5571.428571428572,7,6241.184258807054,15.0,8.0,0
CustomerId_2175,20000.0,3333.3333333333335,6,6088.2400303098,8.0,25.0,0
CustomerId_2176,9780.0,3260.0,3,6714.372643814164,16.0,15.0,0
CustomerId_2178,361973.0,14478.92,25,33318.01133511222,13.52,17.4,0
CustomerId_2179,1000.0,500.0,2,0.0,5.0,20.0,1
CustomerId_2181,1000.0,1000.0,1,,16.0,29.0,1
CustomerId_2183,19000.0,2714.285714285714,7,4914.749424412389,18.0,30.0,1
CustomerId_2184,338.0,56.333333333333336,6,6408.891375789315,11.0,13.5,1
CustomerId_2186,160970.7,1712.454255319149,94,3244.631261632081,13.446808510638299,19.882978723404257,0
CustomerId_2187,45490.0,1229.4594594594594,37,1537.472575990194,10.45945945945946,20.62162162162162,0
CustomerId_2188,3925.0,490.625,8,808.651600328773,10.25,27.0,1
CustomerId_2190,1000.0,1000.0,1,,10.0,8.0,0
CustomerId_2191,42000.0,14000.0,3,10392.304845413264,18.333333333333332,11.0,1
CustomerId_2192,10000.0,2500.0,4,6757.711644237764,18.0,1.0,0
CustomerId_2198,100000.0,100000.0,1,,16.0,9.0,1
CustomerId_2204,217926.0,31132.285714285714,7,56783.167370017574,10.285714285714286,9.428571428571429,0
CustomerId_2205,116950.0,14618.75,8,34680.870988197516,12.0,25.5,0
CustomerId_2206,19000.0,3166.6666666666665,6,7626.707459098367,19.0,21.0,1
CustomerId_2207,5000.0,5000.0,1,,4.0,24.0,1
CustomerId_2211,79000.0,8777.777777777777,9,10353.474993664902,13.0,21.0,1
CustomerId_2212,114150.0,5188.636363636364,22,5037.28790923444,11.863636363636363,15.363636363636363,0
CustomerId_2213,234070.8,4980.229787234042,47,10899.165832618546,13.72340425531915,13.617021276595745,0
CustomerId_2214,1810259.0,12314.687074829932,147,62250.326092979056,14.489795918367347,15.46938775510204,0
CustomerId_2215,120000.0,60000.0,2,56568.5424949238,11.0,2.5,1
CustomerId_2216,1867116.0,7911.5084745762715,236,50463.491870940124,10.220338983050848,18.699152542372882,0
CustomerId_2217,50000.0,3846.153846153846,13,7403.221751892369,11.307692307692308,12.615384615384615,0
CustomerId_2218,2000.0,2000.0,1,,14.0,9.0,0
CustomerId_2219,11250.0,2250.0,5,5556.527692723217,8.2,21.6,1
CustomerId_2221,508870.0,7483.382352941177,68,9596.378454068688,11.088235294117647,14.705882352941176,0
CustomerId_2223,20000.0,4000.0,5,8215.838362577491,18.2,11.0,0
CustomerId_2224,29800.0,3311.1111111111113,9,6765.2502622675465,12.222222222222221,16.0,1
CustomerId_2226,10000.0,10000.0,1,,11.0,30.0,0
CustomerId_2227,1000.0,1000.0,1,,4.0,10.0,0
CustomerId_2230,140000.0,4375.0,32,7486.547074371081,12.25,16.0625,0
CustomerId_2231,20000.0,4000.0,5,6745.368781616021,12.0,8.0,0
CustomerId_2232,19000.0,3166.6666666666665,6,7626.707459098367,12.0,28.0,1
CustomerId_2233,242290.0,1637.0945945945946,148,2129.5871668459763,13.797297297297296,18.56756756756757,0
CustomerId_2239,19000.0,3800.0,5,6685.805860178712,15.0,28.0,1
CustomerId_2243,29000.0,4142.857142857143,7,7425.823667638301,13.142857142857142,28.0,1
CustomerId_2244,1000.0,1000.0,1,,19.0,9.0,0
CustomerId_2245,10000.0,10000.0,1,,14.0,18.0,1
CustomerId_2246,17180.0,818.0952380952381,21,1581.3842640156092,9.476190476190476,8.19047619047619,1
CustomerId_2247,13842.0,692.1,20,799.4279467877409,13.35,18.9,1
CustomerId_2250,50000.0,6250.0,8,7025.463889106744,9.0,16.375,0
CustomerId_2253,9000.0,529.4117647058823,17,4028.1260695704323,12.058823529411764,8.058823529411764,1
CustomerId_2254,2000.0,2000.0,1,,9.0,20.0,1
CustomerId_2256,2000.0,1000.0,2,0.0,15.0,18.0,1
CustomerId_2258,19000.0,3166.6666666666665,6,7626.707459098367,8.0,21.0,1
CustomerId_2260,110000.0,5000.0,22,7071.067811865475,10.318181818181818,14.545454545454545,0
CustomerId_2261,4000.0,2000.0,2,0.0,9.0,25.0,0
CustomerId_2262,69000.0,6272.727272727273,11,6466.697906828633,4.0,4.0,1
CustomerId_2263,9315.0,1552.5,6,815.5596238166772,17.833333333333332,6.833333333333333,0
CustomerId_2265,20000.0,2222.222222222222,9,4123.947677219541,17.555555555555557,14.0,1
CustomerId_2266,23768355.5,308679.94155844155,77,893459.0220826697,12.779220779220779,10.090909090909092,0
CustomerId_2267,132561.0,8285.0625,16,22238.177669550623,9.75,7.3125,1
CustomerId_2268,475.0,237.5,2,371.23106012293744,15.0,10.0,0
CustomerId_2269,19000.0,3166.6666666666665,6,7626.707459098367,19.0,21.0,1
CustomerId_2272,21000.0,2625.0,8,4688.51179556401,10.125,29.375,1
CustomerId_2273,158342.0,9314.235294117647,17,9206.385824044986,11.117647058823529,24.647058823529413,0
CustomerId_2275,1000.0,1000.0,1,,14.0,3.0,1
CustomerId_2276,48270.0,661.2328767123288,73,632.4828614399133,12.684931506849315,15.63013698630137,0
CustomerId_2277,20000.0,4000.0,5,6745.368781616021,13.0,1.0,0
CustomerId_2279,40000.0,5714.285714285715,7,9516.902257112268,17.0,11.0,0
CustomerId_2280,1000.0,1000.0,1,,9.0,14.0,1
CustomerId_2281,1950.0,278.57142857142856,7,702.1438259936153,9.428571428571429,12.0,0
CustomerId_2282,-14800.0,-2114.285714285714,7,1607.7194732794353,11.571428571428571,2.7142857142857144,0
CustomerId_2283,1000.0,1000.0,1,,3.0,14.0,0
CustomerId_2284,15465.0,618.6,25,716.2045797116909,13.68,21.4,0
CustomerId_2286,500.0,500.0,1,,17.0,25.0,1
CustomerId_2287,116275.0,10570.454545454546,11,29761.86909911283,13.363636363636363,9.090909090909092,1
CustomerId_2288,271500.0,3878.5714285714284,70,7115.056353614768,7.785714285714286,17.014285714285716,0
CustomerId_2289,50000.0,2380.9523809523807,21,5774.73973851801,15.0,10.857142857142858,0
CustomerId_2290,20000.0,4000.0,5,6558.963332722634,0.0,16.0,1
CustomerId_2291,500.0,125.0,4,857.846140050767,12.0,30.0,1
CustomerId_2292,3058000.0,1019333.3333333334,3,1542945.6676543516,21.0,30.0,1
CustomerId_2294,23960.0,1597.3333333333333,15,2880.762465208192,10.133333333333333,12.333333333333334,1
CustomerId_2295,5900.0,1475.0,4,1330.100246848585,12.0,17.5,0
CustomerId_2296,2000.0,500.0,4,0.0,19.0,12.0,0
CustomerId_2297,21000.0,1105.2631578947369,19,2328.3664240575113,13.157894736842104,13.578947368421053,0
CustomerId_2298,134092.0,6385.333333333333,21,19374.82888010455,13.857142857142858,21.38095238095238,1
CustomerId_2299,20000.0,2857.1428571428573,7,5778.655305765966,17.857142857142858,11.571428571428571,0
CustomerId_2300,975.0,487.5,2,724.7844507162113,20.0,22.0,1
CustomerId_2301,772123.1,3271.7080508474573,236,9330.598571685257,10.038135593220339,13.970338983050848,0
CustomerId_2302,30000.0,5000.0,6,6511.528238439882,12.0,8.0,0
CustomerId_2303,13074000.0,1188545.4545454546,11,1896617.5873716013,16.90909090909091,12.0,0
CustomerId_2305,4000.0,1333.3333333333333,3,7767.453465154029,14.0,1.0,0
CustomerId_2306,201820.0,3308.5245901639346,61,4321.530047743729,9.065573770491802,20.770491803278688,0
CustomerId_2307,2000.0,500.0,4,0.0,15.0,7.0,0
CustomerId_2308,144095.0,1000.6597222222222,144,1740.1570589159555,13.159722222222221,15.944444444444445,0
CustomerId_2309,10000.0,10000.0,1,,22.0,14.0,0
CustomerId_2310,40000.0,4444.444444444444,9,6463.573143221772,10.333333333333334,21.11111111111111,0
CustomerId_2311,6360.0,489.2307692307692,13,1046.6152710719568,11.461538461538462,9.615384615384615,1
CustomerId_2313,40000.0,5714.285714285715,7,6237.368187365718,14.428571428571429,8.0,0
CustomerId_2315,100000.0,4000.0,25,5916.079783099617,13.76,15.68,0
CustomerId_2317,1000.0,1000.0,1,,9.0,16.0,1
CustomerId_2321,42635.0,1639.8076923076924,26,2381.5423493061094,11.692307692307692,16.923076923076923,0
CustomerId_2322,20000.0,4000.0,5,5533.534132902769,19.4,8.8,0
CustomerId_2323,31703.0,2264.5,14,3759.9464552243085,11.142857142857142,16.428571428571427,0
CustomerId_2324,520100.0,3210.4938271604938,162,12443.266263123709,10.049382716049383,6.54320987654321,1
CustomerId_2325,730000.0,66363.63636363637,11,34719.656470860216,10.181818181818182,27.636363636363637,0
CustomerId_2326,17925.0,1991.6666666666667,9,2418.7419250511202,14.666666666666666,26.88888888888889,0
CustomerId_2327,9000.0,2250.0,4,6601.767440112787,14.0,28.0,1
CustomerId_2328,20000.0,4000.0,5,6745.368781616021,8.0,8.0,0
CustomerId_2329,336341.0,10849.709677419354,31,20867.57453434003,14.161290322580646,15.193548387096774,0
CustomerId_2330,20000.0,4000.0,5,6745.368781616021,8.0,25.0,0
CustomerId_2332,49796.0,3319.733333333333,15,6379.075979511527,9.466666666666667,2.2,0
CustomerId_2333,1000.0,1000.0,1,,5.0,7.0,1
CustomerId_2334,9000.0,2250.0,4,6601.767440112787,13.0,28.0,1
CustomerId_2335,5000.0,5000.0,1,,14.0,14.0,1
CustomerId_2336,9000.0,2250.0,4,6601.767440112787,9.0,21.0,1
CustomerId_2338,40000.0,5714.285714285715,7,6237.368187365718,11.0,8.0,0
CustomerId_2340,2490.0,415.0,6,862.1774759294052,14.833333333333334,8.666666666666666,0
CustomerId_2341,-10500.0,-2100.0,5,4849.742261192856,13.2,9.2,1
CustomerId_2342,500.0,500.0,1,,22.0,18.0,0
CustomerId_2343,127188.0,1987.3125,64,4132.382055951411,12.953125,15.1875,0
CustomerId_2344,74000.0,24666.666666666668,3,47961.7903474561,13.0,15.0,1
CustomerId_2345,19000.0,3166.6666666666665,6,7626.707459098367,12.0,28.0,1
CustomerId_2346,11750.0,5875.0,2,5833.630944789017,17.0,12.0,1
CustomerId_2347,20000.0,20000.0,1,,17.0,21.0,0
CustomerId_2348,95120.0,2570.810810810811,37,5335.610778521976,9.45945945945946,13.027027027027026,0
CustomerId_2349,1124929.5,2324.2345041322315,484,6853.191202244491,12.518595041322314,22.31198347107438,0
CustomerId_2352,20000.0,3333.3333333333335,6,6088.2400303098,8.0,8.0,0
CustomerId_2353,6279578.0,114174.14545454546,55,171597.52521033565,13.072727272727272,16.454545454545453,0
CustomerId_2356,5000.0,5000.0,1,,3.0,3.0,1
CustomerId_2357,2000.0,2000.0,1,,20.0,16.0,1
CustomerId_2359,110000.0,36666.666666666664,3,54848.27557301444,9.0,13.0,0
CustomerId_2360,45990.0,1839.6,25,2900.552720316135,14.96,16.84,1
CustomerId_2361,1000.0,1000.0,1,,23.0,15.0,0
CustomerId_2362,950.0,237.5,4,962.0940702446928,8.75,23.0,1
CustomerId_2363,160000.0,5925.925925925926,27,8700.998731029613,9.481481481481481,18.185185185185187,0
CustomerId_2365,500.0,500.0,1,,9.0,18.0,0
CustomerId_2366,1100000.0,183333.33333333334,6,8164.965809277261,14.833333333333334,22.666666666666668,1
CustomerId_2368,40000.0,4444.444444444444,9,6463.573143221772,10.88888888888889,4.111111111111111,0
CustomerId_2369,3700.0,740.0,5,1089.954127475097,10.0,7.0,1
CustomerId_2371,49000.0,6125.0,8,5986.592162013854,13.0,7.0,1
CustomerId_2372,5000.0,5000.0,1,,7.0,26.0,0
CustomerId_2373,140800.0,12800.0,11,19786.10623644784,13.272727272727273,19.454545454545453,0
CustomerId_2374,1450.0,241.66666666666666,6,693.1209610642768,15.833333333333334,7.333333333333333,0
CustomerId_2375,22000.0,7333.333333333333,3,4618.802153517006,14.666666666666666,27.333333333333332,0
CustomerId_2376,500.0,500.0,1,,17.0,18.0,1
CustomerId_2381,6390.0,580.9090909090909,11,868.4060633765122,8.727272727272727,8.545454545454545,1
CustomerId_2384,28250.0,3531.25,8,5675.633224583844,7.875,23.125,0
CustomerId_2386,78.0,26.0,3,1050.8225349696304,21.0,30.0,1
CustomerId_2388,105000.0,52500.0,2,67175.14421272202,13.0,20.5,1
CustomerId_2389,1000.0,1000.0,1,,19.0,22.0,1
CustomerId_2391,20000.0,4000.0,5,6745.368781616021,16.0,8.0,0
CustomerId_2393,158800.0,7561.9047619047615,21,10189.724048789358,9.047619047619047,16.0,0
CustomerId_2396,3250.0,1625.0,2,883.8834764831844,8.5,1.5,1
CustomerId_2397,500.0,500.0,1,,17.0,3.0,1
CustomerId_2398,50000.0,50000.0,1,,5.0,1.0,1
CustomerId_2400,44000.0,5500.0,8,11237.691679598363,16.0,28.0,1
CustomerId_2401,76650.0,5475.0,14,7578.125148691513,16.857142857142858,3.5714285714285716,0
CustomerId_2402,17620.0,927.3684210526316,19,1194.5982221151603,13.421052631578947,6.2631578947368425,0
CustomerId_2403,80000.0,3809.5238095238096,21,7151.007255058882,10.0,13.047619047619047,0
CustomerId_2404,5980.0,1196.0,5,2282.998028908479,12.4,12.6,1
CustomerId_2405,2000.0,2000.0,1,,23.0,6.0,0
CustomerId_2406,18625.0,846.5909090909091,22,1459.7842195107012,15.227272727272727,12.545454545454545,0
CustomerId_2407,2930.0,488.3333333333333,6,1055.6593516218509,8.333333333333334,7.666666666666667,1
CustomerId_2408,59000.0,8428.57142857143,7,9606.545387688244,11.714285714285714,28.0,1
CustomerId_2409,1000.0,1000.0,1,,14.0,2.0,1
CustomerId_2414,220010.0,6470.882352941177,34,9176.421157426626,15.117647058823529,13.794117647058824,0
CustomerId_2415,5000.0,5000.0,1,,14.0,18.0,0
CustomerId_2416,114524.0,2009.1929824561403,57,8161.113919589733,11.947368421052632,29.228070175438596,1
CustomerId_2417,1027145.2,8283.429032258064,124,22823.50794827926,10.798387096774194,17.282258064516128,0
CustomerId_2419,100000.0,7142.857142857143,14,9638.5216138731,11.5,16.0,0
CustomerId_2420,6900.0,383.3333333333333,18,224.59113177191176,8.222222222222221,16.555555555555557,1
CustomerId_2422,6095.0,468.84615384615387,13,759.4749113865718,18.923076923076923,22.0,0
CustomerId_2423,33980.0,11326.666666666666,3,18776.584708975523,11.666666666666666,23.333333333333332,0
CustomerId_2424,53320.0,1367.179487179487,39,2074.1414821533276,11.384615384615385,15.743589743589743,0
CustomerId_2425,180000.0,5142.857142857143,35,6015.973136002956,13.17142857142857,16.6,0
CustomerId_2426,4175.0,695.8333333333334,6,870.7606827749325,7.5,19.666666666666668,1
CustomerId_2427,425200.0,6346.268656716418,67,6839.398528362,7.3283582089552235,16.91044776119403,0
CustomerId_2428,1000.0,500.0,2,0.0,11.0,9.0,0
CustomerId_2431,20000.0,4000.0,5,6745.368781616021,7.0,1.0,0
CustomerId_2432,53000.0,26500.0,2,33234.018715767736,7.5,26.0,1
CustomerId_2433,220000.0,7333.333333333333,30,9411.413955600836,10.366666666666667,9.866666666666667,0
CustomerId_2434,17900.0,2983.3333333333335,6,6908.014668967247,9.333333333333334,12.0,0
CustomerId_2435,40000.0,3333.3333333333335,12,8679.477710861025,14.75,11.833333333333334,0
CustomerId_2436,2500.0,2500.0,1,,22.0,18.0,1
CustomerId_2437,60000.0,3333.3333333333335,18,7228.131318185992,9.333333333333334,17.27777777777778,1
CustomerId_2438,49000.0,5444.444444444444,9,6930.20762876393,13.777777777777779,28.0,1
CustomerId_2440,34950.0,3883.3333333333335,9,6277.7384462878035,13.88888888888889,23.77777777777778,0
CustomerId_2441,28735.0,926.9354838709677,31,1964.3008414443357,9.258064516129032,19.225806451612904,0
CustomerId_2443,950.0,237.5,4,962.0940702446928,7.75,12.25,1
CustomerId_2444,1000.0,1000.0,1,,13.0,8.0,0
CustomerId_2445,17743762.0,322613.85454545455,55,1184937.5072447744,13.727272727272727,15.436363636363636,0
CustomerId_2446,210623.0,3397.1451612903224,62,5502.02213749941,11.983870967741936,23.903225806451612,1
CustomerId_2447,12600.0,1400.0,9,1799.5225061109961,15.555555555555555,16.444444444444443,1
CustomerId_2451,1000.0,1000.0,1,,19.0,22.0,1
CustomerId_2454,9980.0,665.3333333333334,15,866.6179473485803,12.6,18.733333333333334,0
CustomerId_2455,51000.0,25500.0,2,34648.23227814083,14.0,12.0,1
CustomerId_2456,12000.0,12000.0,1,,18.0,15.0,0
CustomerId_2457,52817.0,2400.7727272727275,22,2423.36420885194,14.818181818181818,17.545454545454547,0
CustomerId_2458,500.0,500.0,1,,14.0,4.0,1
CustomerId_2459,818115.0,2050.4135338345864,399,5421.228838790144,11.80451127819549,18.43358395989975,0
CustomerId_2461,5450.0,778.5714285714286,7,410.13934914158835,17.285714285714285,21.428571428571427,1
CustomerId_2462,20000.0,4000.0,5,6745.368781616021,7.0,8.0,0
CustomerId_2463,6700.0,957.1428571428571,7,1198.759279223235,13.571428571428571,19.571428571428573,1
CustomerId_2465,1000.0,1000.0,1,,7.0,22.0,1
CustomerId_2468,1800.0,900.0,2,141.4213562373095,23.0,4.0,1
CustomerId_2469,120000.0,4285.714285714285,28,6069.70096802716,9.285714285714286,16.785714285714285,0
CustomerId_2470,20500.0,10250.0,2,13788.582233137677,11.5,7.0,1
CustomerId_2471,1500.0,750.0,2,353.5533905932738,2.0,12.0,0
CustomerId_2474,40000.0,3636.3636363636365,11,5869.799439039247,10.909090909090908,18.818181818181817,0
CustomerId_2477,611700.5,1973.2274193548387,310,5375.130091062697,10.303225806451612,19.025806451612905,0
CustomerId_2480,10000.0,10000.0,1,,11.0,28.0,0
CustomerId_2481,20000.0,3333.3333333333335,6,6088.2400303098,15.0,8.0,0
CustomerId_2482,-3835.0,-383.5,10,826.6735550788272,10.9,12.3,0
CustomerId_2485,5000.0,5000.0,1,,9.0,26.0,0
CustomerId_2488,80000.0,40000.0,2,0.0,18.5,12.0,0
CustomerId_2489,10000.0,10000.0,1,,14.0,9.0,0
CustomerId_2490,5000.0,5000.0,1,,7.0,13.0,0
CustomerId_2491,311200.0,3661.176470588235,85,5418.088536112534,11.929411764705883,17.32941176470588,0
CustomerId_2492,19000.0,3166.6666666666665,6,7626.707459098367,11.0,28.0,1
CustomerId_2493,1000.0,1000.0,1,,14.0,7.0,0
